baseMean	log2FoldChange	lfcSE	pvalue	padj
gene-YPR065W	1863.62105338786	3.6324116241673	0.415645081322411	2.12994164141018e-19	4.93590823857229e-18
gene-YLR397C	384.686583000785	3.82763829946689	0.438047868647556	2.16415672582131e-19	4.99545310373635e-18
gene-YLR074C	1636.63942093386	3.50082980765487	0.400525520289883	2.20029908464498e-19	5.05896216991118e-18
gene-YLR355C	5863.21943423849	3.73306702492172	0.426404514967261	2.22246377603928e-19	5.08996293707746e-18
gene-YMR070W	730.926360151232	3.8412669235929	0.440903760852253	2.49410687114614e-19	5.68986326285207e-18
gene-YMR239C	501.07912055195	3.71555744158619	0.426571360630598	2.62315905750075e-19	5.96107812175461e-18
gene-YBR056W	1134.31531348368	-3.75238457681985	0.432494177961051	3.09438260252128e-19	6.97783276868548e-18
gene-YGL227W	496.049286486151	-4.12730986769836	0.47461541830874	3.09413308343155e-19	6.97783276868548e-18
gene-YPL186C	1038.93714361469	-3.90284951376257	0.450599766184111	3.13135247596318e-19	7.0341454278054e-18
gene-YMR250W	2937.88674087302	-4.36576152203352	0.50532728731636	3.28657693199225e-19	7.35465669933991e-18
gene-YPR186C	232.012777429949	4.06063214081982	0.467329430847491	3.45703917470957e-19	7.70669987882974e-18
gene-YEL036C	937.073573104845	3.78826279911451	0.436742715640328	3.57292075721744e-19	7.90491864134559e-18
gene-YJL166W	3196.25171412696	-3.33748595857998	0.384314942552917	3.56360521573491e-19	7.90491864134559e-18
gene-YLR023C	727.434955238321	4.21587789550975	0.486599560686881	3.58908583275545e-19	7.91083091633278e-18
gene-YOR340C	947.825254675706	5.63203283540483	0.651437588879898	3.93233461850785e-19	8.63493553120281e-18
gene-YLR409C	829.183759339365	4.00153620767558	0.463517791735011	5.24332186735581e-19	1.14707448165325e-17
gene-YBL024W	1101.3959087259	4.06409013129585	0.471447487423933	5.41139953805561e-19	1.17073931703395e-17
gene-YKL043W	742.44540998651	3.45018268172033	0.399128815474161	5.37901436568437e-19	1.17073931703395e-17
gene-YLL035W	158.434955697782	4.98139807830058	0.576120602036602	5.40331916646277e-19	1.17073931703395e-17
gene-YAL059W	836.304811160966	3.685056911467	0.427995875352829	6.73132922112331e-19	1.45094791262669e-17
gene-YJL052W	32694.7914263621	-3.52955237064203	0.412414258304015	7.09736225738253e-19	1.52424303718072e-17
gene-YBR238C	226.898170392036	5.31118126190749	0.618226427659887	8.54989089517325e-19	1.82948942767886e-17
gene-YOR215C	2055.10124204774	-3.87833074907346	0.453200187023353	8.79828532971183e-19	1.87579443229456e-17
gene-YMR290C	1784.96680780425	4.56169888721225	0.533005159639109	8.84921363684265e-19	1.87981665046407e-17
gene-YML042W	1503.15290362463	-4.30710201951437	0.506362809055812	9.17145429692859e-19	1.9412359762777e-17
gene-YOR234C	2392.05353155124	4.15145396020236	0.485370398789053	9.48131758098776e-19	1.99960305673853e-17
gene-YBR126C	1918.83557651538	-3.64306562847246	0.426876248714985	1.0529326202309e-18	2.21266808330243e-17
gene-YLL026W	19748.2782472044	-4.3593408981813	0.51100132408974	1.14018469297417e-18	2.38746530532412e-17
gene-YMR251W-A	11505.7925898187	-3.24584683186312	0.378980369130699	1.15117343919158e-18	2.40189675230613e-17
gene-YPL128C	151.009588051588	4.43763637505871	0.519949931644535	1.23267266959813e-18	2.56282264604746e-17
gene-YIL096C	343.296570704797	3.72562849126028	0.436994175784309	1.32184110046295e-18	2.73849977809691e-17
gene-YHR016C	466.680435007866	-3.77541460653991	0.443659571078889	1.34948941606907e-18	2.78593536845526e-17
gene-YGR191W	1202.82212374012	3.84173153700372	0.4510601135684	1.4221250351168e-18	2.92558564241747e-17
gene-YAL036C	767.06522246189	3.37868580942472	0.396054744591934	1.45351009153134e-18	2.97969568763925e-17
gene-YMR131C	2516.94171267842	4.05759425375239	0.478470064432087	1.92851330999771e-18	3.93967719042389e-17
gene-YJR041C	308.067061696505	4.20697325747144	0.496366834309784	2.00443417019869e-18	4.08055470134545e-17
gene-YFR049W	646.727910526922	-3.60539917312684	0.426346093007604	2.47060478254574e-18	5.01216465054175e-17
gene-YIR036C	603.425210573866	-3.79982806681034	0.450236709488569	2.51627922325586e-18	5.06974057936395e-17
gene-YPL154C	3744.82744270652	-3.28366292066966	0.388067717306792	2.51438081619508e-18	5.06974057936395e-17
gene-YJL011C	258.371488351625	3.80827002889586	0.450881349858348	2.78270318058143e-18	5.58732491361264e-17
gene-YKR076W	666.914694596091	-4.14435899344861	0.493974617485827	2.81335678055952e-18	5.62959413120153e-17
gene-YOR062C	2080.69278159688	4.29668107625555	0.510176404971433	2.86794521753035e-18	5.7193070783607e-17
gene-YPL183C	476.930533193753	3.90450675560478	0.462885158873557	2.89952007097994e-18	5.76267328005268e-17
gene-YOR310C	3256.05052218497	4.31085802852332	0.512267016474302	3.24748016551185e-18	6.43242439540404e-17
gene-YKR025W	756.676175590124	3.33849531225199	0.395981762425372	3.44363372193765e-18	6.79798805108433e-17
gene-YDR091C	1718.18407770101	3.35819649068967	0.398683298899029	3.62194097346028e-18	7.125986552818e-17
gene-YJL050W	797.849644572546	3.65516444879464	0.435611626042688	4.41533714115371e-18	8.65790022026228e-17
gene-YPL001W	212.723519530648	3.87363419882298	0.461957840633191	4.68180699574389e-18	9.14981147201548e-17
gene-YBR028C	241.706373288377	3.96083474592579	0.47361885636702	5.32351664978023e-18	1.03693615008842e-16
gene-YDL021W	787.497111891954	-3.53619471377096	0.421497800637682	5.49789037220445e-18	1.06735533947797e-16
gene-YMR014W	817.927887575335	3.61687523774395	0.433003719679903	5.93737851862329e-18	1.14887294569929e-16
gene-YOR178C	1111.93476069158	-3.4853187158563	0.417686183603109	6.90293470370285e-18	1.33131270288848e-16
gene-YGR103W	2579.42450974368	3.7991374294636	0.456598612974174	7.53537098472365e-18	1.44852065847327e-16
gene-YOR334W	127.415404135782	4.35009820083674	0.524101829869648	8.86358383369046e-18	1.69827424891919e-16
gene-YNL191W	482.839767395075	3.82388965437284	0.461267406376542	9.10635572013623e-18	1.73910630577064e-16
gene-YGR054W	854.720990467195	3.93287293575674	0.474275086384943	9.43835414404567e-18	1.79665812813441e-16
gene-YDL111C	719.23352255969	3.34711655202526	0.402681453184084	9.52619860988584e-18	1.80751140614112e-16
gene-YMR244W	183.10385071481	5.97400766043353	0.72430773691497	1.02572273167586e-17	1.93993947606954e-16
gene-YOR273C	2860.02314678856	4.06902685276567	0.4915776773177	1.03356163141628e-17	1.948479692924e-16
gene-YHR065C	764.797981835442	4.21567293765793	0.510101203817841	1.15731267166485e-17	2.17478339550352e-16
gene-YLR377C	2135.78736177841	-4.42090906091041	0.533972379665081	1.18589489133355e-17	2.2213743603478e-16
gene-YNR012W	451.030737847971	3.61669937330807	0.43727400863345	1.21934887355534e-17	2.27676511008121e-16
gene-YDL073W	284.145704242972	3.6038363504571	0.435497395892093	1.23142026336545e-17	2.29200539813068e-16
gene-YDL124W	2779.92467455517	-3.43245491834846	0.414959320763688	1.26946033899009e-17	2.35533100237307e-16
gene-YBR139W	924.893313644919	-4.0694051599103	0.49654953752729	1.31182389590403e-17	2.4262534705632e-16
gene-YAL061W	626.252647175467	-3.70370579446705	0.451153608146728	1.37019532945551e-17	2.5262437788043e-16
gene-YPL043W	1100.06693412824	3.28061599660043	0.396769085504943	1.39253264006785e-17	2.55937895571091e-16
gene-YKL166C	254.190139331504	3.68115465467719	0.445873317713706	1.40476541830448e-17	2.57379363984973e-16
gene-YDR234W	614.618129999135	3.30888841779452	0.400935355067491	1.57496096859845e-17	2.87663431741205e-16
gene-YHR148W	310.173791259638	3.55617993476216	0.431881131967728	1.72894126962756e-17	3.14806915025663e-16
gene-YLR222C	804.805417745513	3.86727337087494	0.470305579130588	1.75553051520331e-17	3.1865868144387e-16
gene-YDR060W	1429.41085013448	3.59299924728953	0.436969439106398	1.85097842014045e-17	3.34947113496403e-16
gene-YPR030W	1659.31323484056	-4.15310008028066	0.509437031442991	2.20766887365499e-17	3.98263464807361e-16
gene-YCR098C	304.795544464889	-3.99164401249807	0.489990332453149	2.33915383003936e-17	4.20688923482231e-16
gene-YDR516C	1076.16753938573	-3.41323077998922	0.418233837843806	2.58680811124804e-17	4.63805992545787e-16
gene-YKR057W	3011.67268433728	3.80939053814679	0.465860105524084	2.69338137379008e-17	4.81441920564976e-16
gene-YGL099W	811.283111696929	3.38003155509679	0.413442680923567	2.84546212178323e-17	5.07080377508058e-16
gene-YLR258W	1220.12304581155	-3.59011612991187	0.441302209142707	2.93371229448515e-17	5.21222884320195e-16
gene-YAL017W	668.237176699654	-3.87011116344598	0.475161547125609	2.94857474859104e-17	5.22280777975507e-16
gene-YIL125W	3630.25380968584	-3.52099770803053	0.432748698773574	3.47174054384499e-17	6.13096831583229e-16
gene-YDL215C	2237.0360594949	-3.70862152856409	0.457069694983723	3.71432119302627e-17	6.53965920561953e-16
gene-YPL146C	1013.98580232761	3.26049526854091	0.400160625206422	3.78027215986693e-17	6.63584900398197e-16
gene-YDR258C	7201.50661600563	-4.41814924231348	0.544880541059586	3.89029914046864e-17	6.80860413748287e-16
gene-YER145C	2408.75005445164	3.67239233179579	0.452651349366097	3.92222185207729e-17	6.84404366628843e-16
gene-YDL022W	24981.8764615679	3.18332531489465	0.390702950908239	4.24266137823741e-17	7.381223638162e-16
gene-YHR001W-A	2314.56014776557	-3.43966747376901	0.423977062002337	4.6538459206243e-17	8.07263273154446e-16
gene-YFR017C	518.860139058145	-4.00268593098089	0.498905182230223	4.71151222704118e-17	8.14855344753464e-16
gene-YAL060W	1479.65819539508	-3.19283733177873	0.392787116151309	4.75377355486169e-17	8.19746304475119e-16
gene-YNL002C	2384.2122801351	3.14810613497592	0.387601056027801	4.9972538479942e-17	8.59205258380939e-16
gene-YGR244C	1788.71985247176	-3.3340170571001	0.410157783408498	5.10782963437141e-17	8.75649273284199e-16
gene-YJL068C	849.565224069704	-3.40255289597328	0.420237111303418	5.35590897783893e-17	9.15501292625938e-16
gene-YCR091W	396.260290058243	-3.88815126347838	0.482139840102165	5.9266187532327e-17	1.01010946948265e-15
gene-YDR148C	2457.16125647431	-3.37321800662826	0.4178005336611	5.94757289319845e-17	1.01074260500935e-15
gene-YHL032C	4045.33786938669	-3.38040424529105	0.417972490013376	6.01799345553835e-17	1.01975420895437e-15
gene-YKL035W	1186.30721495327	-3.27537855614249	0.404611447978581	6.35523663788662e-17	1.07379689936395e-15
gene-YIL124W	821.712211041551	-3.94023318974481	0.493756590427051	7.37279238255598e-17	1.24214602698062e-15
gene-YGR055W	1634.31381681927	3.23696569315285	0.401727174623852	8.01995876878196e-17	1.34730711350626e-15
gene-YOR374W	11536.2539790199	-4.49003645376421	0.561653377196329	8.2957351641405e-17	1.38965415049588e-15
gene-YIL136W	6353.72499795106	-4.2319598489563	0.527437555080245	8.34477280054692e-17	1.39388612335062e-15
gene-YMR029C	497.146754558442	-3.45033261917509	0.430924999588237	1.07182208559695e-16	1.78525366132243e-15
gene-YDR155C	8484.62576132696	-3.23140954753824	0.403107423839899	1.0783576849382e-16	1.79105130504041e-15
gene-YML028W	2937.6749326956	-3.29026006573693	0.410209364082137	1.12939635955905e-16	1.87052284070472e-15
gene-YGL078C	1870.98836683003	3.28462330649144	0.41068238793897	1.29163171227007e-16	2.13319344479983e-15
gene-YLR129W	885.436475746909	3.18773373005087	0.398723071499415	1.36652879962333e-16	2.25055009893021e-15
gene-YPR151C	1265.84398200721	-4.57689944216482	0.58092265649168	1.44081612099484e-16	2.36624787602038e-15
gene-YDR032C	1070.41456027849	-3.46412588330113	0.433083257184428	1.47524818474276e-16	2.41296404121222e-15
gene-YGR254W	31418.255901414	-3.45126773241271	0.432643475973298	1.4774929060126e-16	2.41296404121222e-15
gene-YDR165W	615.35326020974	4.03016048461205	0.50659068854521	1.52836726975031e-16	2.4891159173739e-15
gene-YLR055C	300.137891788941	3.50465378335933	0.440683698538468	1.63985916272329e-16	2.66329481192428e-15
gene-YJL010C	479.906366132084	3.30358141084311	0.414881647717673	1.66827121570197e-16	2.70195418167421e-15
gene-YOL066C	338.367686055615	3.38785350362338	0.425678764410243	1.76864198610347e-16	2.85662478361561e-15
gene-YKL148C	1232.69168694642	-3.36508559591673	0.422867352156389	1.92336345255216e-16	3.09798898964651e-15
gene-YHR197W	584.229759991218	3.9608129462165	0.499857689230047	1.96746711859022e-16	3.1603451277519e-15
gene-YGR248W	933.751288723815	-4.14499030622277	0.527248888478694	2.07715842853307e-16	3.32742619302989e-15
gene-YKL156W	2566.14336829851	3.02106547434194	0.380316584867258	2.22963859761014e-16	3.56195397759898e-15
gene-YHR167W	89.070199239704	4.78984744652565	0.605547318384238	2.42761026550948e-16	3.86768450725057e-15
gene-YBR061C	476.896614697967	3.27342527159508	0.413752709670493	2.55675004557708e-16	4.06239173908359e-15
gene-YPL123C	328.428775634876	-4.037035704547	0.511875441103455	2.60668756115489e-16	4.13054301920301e-15
gene-YDL234C	2062.39831706071	-3.69938313433602	0.469774717855687	2.64121617231961e-16	4.17397585399188e-15
gene-YHR008C	5987.02244032783	-3.52727910622657	0.447351895929091	2.72191425633304e-16	4.28994174324748e-15
gene-YJL109C	1085.89708456996	3.42730764583534	0.433888923087276	2.79791902807997e-16	4.39790864923134e-15
gene-YBL093C	1004.94939682288	3.30160347278832	0.418042920020356	2.84521024727426e-16	4.46028547587405e-15
gene-YPR187W	1262.56671501158	3.49153660607578	0.442340533664668	2.87588060559653e-16	4.49634346416332e-15
gene-YNL160W	6713.03369237903	-3.07421889211433	0.389174587161044	2.96994712218769e-16	4.63106382377298e-15
gene-YDR358W	464.745956415674	-3.76292910020696	0.483246540829057	3.05772328067099e-16	4.75528689511246e-15
gene-YJL190C	4298.92488576594	4.79530271018288	0.61248406109075	3.3661834626462e-16	5.22114646600388e-15
gene-YOR243C	561.194960807581	3.47752051645165	0.441998062823311	3.46284778661229e-16	5.3569067474691e-15
gene-YHL021C	499.017998606526	-3.60875364685242	0.461600323299814	3.47231641499043e-16	5.35741872133918e-15
gene-YBR230C	2407.17349031562	-3.22620699349168	0.410703033075704	3.63469875108597e-16	5.59323852430894e-15
gene-YNL153C	385.059355209154	3.97787530696073	0.507138639235716	3.87101883016515e-16	5.94130455530321e-15
gene-YLR448W	2604.37179654906	4.35089773366879	0.55670810144665	4.33120546351563e-16	6.63025003461936e-15
gene-YBL015W	1517.89648266011	-3.64281897696935	0.466993251446261	4.53958198101218e-16	6.93113780069646e-15
gene-YDL181W	606.684598021821	-3.29594683236959	0.421357098374252	4.66098559741539e-16	7.09801520977829e-15
gene-YLR175W	2867.91548437494	3.77735762635729	0.482825045791328	4.73504302107692e-16	7.19211327268756e-15
gene-YGL062W	2566.53555904245	-3.71339761794171	0.475736981599103	5.05128018044891e-16	7.65262421136226e-15
gene-YPR048W	211.466175961855	3.55617725017185	0.454997177652431	5.28703975165847e-16	7.98915310927154e-15
gene-YDR379C-A	344.412535728967	-4.346521363404	0.566120404830177	6.72775183910144e-16	1.01400537359002e-14
gene-YBR142W	693.958085458091	3.20062039648994	0.411083643529117	7.14337067327124e-16	1.07388672454844e-14
gene-YBR114W	592.615189950605	3.37068780727684	0.433704875212937	7.29579612010988e-16	1.09399623151417e-14
gene-YKL144C	278.350545078786	3.57777891411612	0.46048294465122	7.62522476696189e-16	1.14047685736473e-14
gene-YGR145W	1021.58242258018	3.59872715451543	0.463514977831933	7.69083818680066e-16	1.14736346791889e-14
gene-YDR412W	653.953166229219	3.26918038145222	0.421249196954292	8.70771281527012e-16	1.29576954913525e-14
gene-YOL126C	1263.03430516495	-4.02666493920035	0.520731783426616	9.005999276218e-16	1.33676389256876e-14
gene-YCR016W	505.520336878839	3.67476800418369	0.475461889656774	9.93923091122112e-16	1.4678516582491e-14
gene-YMR277W	528.771624306365	3.40988777341247	0.440504895173298	9.92946984645528e-16	1.4678516582491e-14
gene-YDR497C	4604.47414362214	-3.61375169780781	0.468677637131998	9.98344781790188e-16	1.47067725015977e-14
gene-YIL060W	373.539371153488	-3.62219990965438	0.466737295449363	1.02140634483394e-15	1.50087854630612e-14
gene-YBR039W	2907.0576530041	-2.96071286755091	0.381988780612609	1.02710987892892e-15	1.50548630504006e-14
gene-YGL162W	99.9099741735213	4.63500713237609	0.600083095732644	1.07364276519794e-15	1.56976746442781e-14
gene-YLR009W	1622.40221312955	3.46199428279498	0.449037844208521	1.11716718656896e-15	1.62934109822234e-14
gene-YHL001W	2155.32577616615	2.9493121996841	0.380790530467789	1.12725418040707e-15	1.6399730173019e-14
gene-YMR104C	704.080173445969	-3.57798719178378	0.466888591206386	1.16256388669246e-15	1.68715645239552e-14
gene-YBL045C	2935.39578325187	-2.93970614044936	0.380940260774579	1.33138577436545e-15	1.92738636916163e-14
gene-YHR051W	2069.67158416141	-2.99774613307323	0.38894256396161	1.42443896600121e-15	2.05196207805039e-14
gene-YOR383C	3442.98729025833	-2.94789637600751	0.382376683129065	1.42202865255516e-15	2.05196207805039e-14
gene-YPR160W	3231.78340684052	-3.71691669027823	0.484844931946818	1.58525459332868e-15	2.27802639232501e-14
gene-YGL123W	12258.385797153	3.64485860783856	0.474622189052774	1.62291151994069e-15	2.32643771183674e-14
gene-YOR185C	1359.63758577167	-3.57041430673653	0.468094408850893	1.75690296856004e-15	2.51237124504086e-14
gene-YLR149C	1167.47309152646	-4.17115047586125	0.549267843016865	1.78462136674626e-15	2.54579928789132e-14
gene-YGR194C	343.495934261102	-3.66129686487744	0.477560750343844	1.79411249643211e-15	2.55312659383045e-14
gene-YDL004W	1620.60953622192	-3.1236172324633	0.406698514535427	1.80101979581009e-15	2.55675037841031e-14
gene-YLR178C	1516.33649956754	-3.43659567680738	0.45030166241916	1.8655282325975e-15	2.64193044147806e-14
gene-YIL019W	928.788799416903	3.17311573290479	0.414061479931942	1.91834207084009e-15	2.71017820755071e-14
gene-YDL150W	652.605063418885	3.2650178876244	0.426261296687587	1.93297636757425e-15	2.72428856804996e-14
gene-YOL147C	1649.48723058911	-3.67878309183842	0.483102990041677	2.06309436022511e-15	2.90070077553953e-14
gene-YIL097W	642.685766330072	-3.70628270657489	0.485283255331194	2.17345786538445e-15	3.04856063749977e-14
