gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
YHR132C,703.081877336682,-0.902826735494929,0.411961639404564,-2.1915310775048,0.0284133833541687,0.0518641552320957
YBR252W,73.3731569103831,1.79556169301784,0.819894974849251,2.18998987443237,0.0285249711734918,0.0520516358512862
YJL194W,49.5849162824311,1.37170531665233,0.626587811600696,2.18916693120496,0.0285847092239923,0.0521444151152043
YLR187W,136.103339098326,1.17755950441686,0.538600760265841,2.18633093617551,0.0287914023794555,0.052505129751399
YMR088C,222.289764545021,-1.01384643660622,0.463912149360378,-2.18542764616979,0.0288575056548622,0.0526093145691719
YPR035W,6904.40788640797,-0.916716801744356,0.419627107094466,-2.18459862636563,0.0289182887431224,0.0527037385455164
YER069W,404.945925489343,1.02995318592267,0.471563329569633,2.18412484885676,0.0289530752091258,0.052750739574613
YER025W,1366.0651372753,0.857862444696097,0.39280121872573,2.18396075113782,0.0289651322557734,0.0527563126485242
YOL068C,823.218951289688,0.876939836026891,0.401957354154376,2.18167381928306,0.0291336144739717,0.0530467023791602
YIR010W,255.264247508749,0.929157045316302,0.426152286910474,2.18034039439873,0.0292322388978841,0.05320975369708
YIL005W,498.500937102935,-0.932165480006746,0.42768668002137,-2.17955228336821,0.0292906651146228,0.0532995560419098
YDL144C,533.430494444594,-0.90099905049856,0.413551977701792,-2.17868393594834,0.0293551559279803,0.0534003348450972
YDR391C,203.245254013861,-1.01977479239679,0.468235016590787,-2.17791227965341,0.0294125681182097,0.0534881783117443
YBR125C,192.488761497473,-1.01708902953458,0.467560482178528,-2.17531007923426,0.0296068877266778,0.0538248628655851
YDR511W,154.005295337552,-1.14045507659277,0.524632667670197,-2.1738163611834,0.0297189293032234,0.0540118048681955
YML008C,524.006141316289,-1.41843121971595,0.652781242645867,-2.17290437753195,0.0297875149438638,0.0541196777551514
YPL099C,169.95316800093,-1.03539083873385,0.476786592719849,-2.17160225254535,0.0298856769749459,0.0542812032540606
YOR034C-A,14.3656725416011,-2.26242670913267,1.04226445302915,-2.17068393972119,0.0299550720364811,0.0543903955868345
YKL057C,307.508859070583,0.900439327013358,0.414947151723394,2.17000965851573,0.0300061142673382,0.0544531103128166
YMR032W,42.9975981593548,-1.67190837846327,0.770470974960903,-2.16998230017439,0.0300081868362119,0.0544531103128166
YGR211W,2206.0527981039,-1.18756342970232,0.547865940812648,-2.16761682235769,0.0301878527442054,0.0547621846037364
YPR153W,82.6761416170333,-1.24837153171907,0.576137400688454,-2.16679481357629,0.0302505030962576,0.0548588616311038
YBR199W,725.658372091171,-0.854452476042906,0.394657778030118,-2.1650465887377,0.030384117631206,0.0550671040716417
YKL184W,325.223103741503,-0.897798486063501,0.414673478873506,-2.16507332106804,0.0303820707033738,0.0550671040716417
YLR145W,79.9694463633808,1.13267136626551,0.523925477163511,2.16189403958307,0.0306263445411833,0.055488954896464
YDR124W,75.4073779290094,-1.28318914308414,0.593908013285279,-2.16058567047447,0.0307273593107045,0.0556547752977018
YNL255C,1777.07234279476,0.81304267231543,0.376575426885275,2.15904335298842,0.030846803720526,0.0558538635619036
YNL325C,105.849738480958,-1.09494545414042,0.507219940792186,-2.15871925782395,0.0308719538138719,0.0558821442453631
YLR144C,129.484347307344,1.01844883531374,0.472173400408746,2.15693818082955,0.0310104815065811,0.0561155719361374
YAL024C,67.0907200268079,1.24191612016151,0.575992251388943,2.15613338055636,0.031073251653817,0.0562118094558251
YFR023W,3.90262638686383,-4.68064623690598,2.17138758806157,-2.1556014516434,0.0311147991139148,0.0562696074043437
YMR076C,124.147714917326,-4.46305835239135,2.07085276362188,-2.1551789826842,0.03114783092783,0.0563119743231167
YJL013C,152.174737809494,-1.00319263249971,0.465547424718839,-2.15486667788051,0.0311722686177273,0.0563387826466508
YNCO0006W,5.59132374159959,-3.86621662841039,1.79457967589007,-2.15438560926131,0.0312099441809004,0.0563894923675252
YDR372C,568.665891957859,0.85870410065045,0.398994318551733,2.15217124837108,0.031383869237641,0.0566843257521668
YGL098W,260.910338690838,-0.944684127040101,0.438991982014362,-2.15193936505472,0.0314021303160562,0.0566843257521668
YBR054W,3907.9247458974,-1.0835844859317,0.503525826854104,-2.15199385640584,0.0313978382402155,0.0566843257521668
YKL126W,475.56085271809,-0.901184019700998,0.419109958485598,-2.15023289581883,0.031536797315143,0.0569098930928543
YER042W,144.412385552299,-1.04107500712923,0.484427087141723,-2.14908504244036,0.0316276592226467,0.0570562972376547
YOR131C,207.770566188391,-1.0853557402128,0.505184847839837,-2.1484328852177,0.0316793827028549,0.0571320273106238
YAL031C,217.378988418606,-0.964085558474382,0.449113839950619,-2.14663961052811,0.031821983889058,0.0573715533645593
YHR183W,499.482711784411,1.12241195157168,0.523313463893576,2.14481764566244,0.0319674297994186,0.0576160593034096
YDR297W,449.360904012736,0.938788289508345,0.438094311986749,2.1428908429579,0.0321218644404775,0.0578766106989918
YHR154W,38.5515636310087,-1.48740581610435,0.694191650861323,-2.14264434649832,0.032141667368458,0.0578944994719722
YLR364W,37.5161037528686,1.48045885255804,0.691221286815202,2.14180159204767,0.0322094512725323,0.0579987754333099
YPL048W,1999.15479397298,-0.912530720848984,0.42621528602136,-2.14100890037823,0.0322733203202442,0.0580959401404949
YPR109W,233.906193060505,-0.962237039980611,0.449621785720915,-2.14010323907632,0.0323464243888389,0.0582096642700315
YDR366C,14.4861775040569,1.9992863680916,0.934345053368579,2.13977305373813,0.032373111885239,0.0582398143550649
YHR176W,118.498791713726,-1.09996772404386,0.514100327475459,-2.13959740007434,0.0323873169198773,0.0582474966568223
YGL153W,280.363263261382,-0.952011184805237,0.444981030494456,-2.13944217745053,0.0323998741493942,0.0582522116338234
YLR439W,139.80029258333,1.20158733248392,0.562098898034501,2.13767957326643,0.032542758482793,0.0584911689100598
YJL197W,258.89955568526,0.915223686884683,0.428198175911676,2.1373834321832,0.0325668178442638,0.0585164734970636
YMR175W,1039.9249306188,-4.03331398844628,1.88748594008697,-2.13687101068442,0.0326084844435813,0.0585733897955628
YHL025W,311.137047432882,-0.903666888380635,0.422948565183634,-2.13658814042385,0.0326315050643409,0.058596788420285
YDL217C,119.243297359417,1.08449303337402,0.507880103771913,2.13533277897623,0.0327338372408863,0.0587625498295518
YGL126W,170.196196224808,1.10114277075735,0.515999141673895,2.13400116749276,0.032842685249889,0.0589399031588917
YKL023W,226.713620700588,-0.953353341570725,0.446928836504505,-2.13312112287728,0.0329147914322362,0.0590512307733173
YPL032C,257.365357770525,1.12861931235465,0.529448228486802,2.13168965657005,0.0330323676946323,0.059244041539807
YCR034W,220.763083479352,1.19649096221463,0.561321729755882,2.13156002839045,0.0330430326867278,0.0592450460679771
YPL129W,592.112776593893,0.907152541972065,0.425779608889441,2.13056831053555,0.0331247225720602,0.0593733562947077
YMR096W,62.119632209613,-1.32058700306802,0.619868093031724,-2.13043229344026,0.0331359400541274,0.0593753106776739
YAR019C,169.760654694894,-1.00669113908417,0.472608890792431,-2.13007236786475,0.0331656392047167,0.0594103705032857
YKL049C,140.408570855373,-1.10856323211275,0.520480613804107,-2.129883808756,0.033181207194299,0.0594201031704872
YPR118W,148.678655707217,1.01556598225588,0.476896975044703,2.12952909202388,0.0332105105903866,0.0594544194172326
YDR126W,96.4038506286149,1.1398614340492,0.535328006310887,2.12927666890499,0.0332313769247822,0.059473615051892
YGR174W-A,5.80188828299854,-3.91767456683189,1.84193197074547,-2.1269377094564,0.0334252591283974,0.0598023479614873
YOR044W,194.965766556278,1.20985757434161,0.568860277982355,2.12680973020785,0.033435895515517,0.0598031285562771
YML109W,67.0221781345955,1.41314518680786,0.66456954972748,2.12640676568367,0.0334694049116072,0.0598448066473781
YNL024C,18.6054840935209,1.80274970839913,0.847900588252039,2.12613333847961,0.0334921587058921,0.0598672336867822
YDR476C,590.264293653538,-0.900776953599081,0.423837212866472,-2.12528991380204,0.0335624293684151,0.0599624094297122
YPL187W,12.4201415764782,-2.66414674211472,1.25356934570099,-2.12524879557017,0.0335658583913211,0.0599624094297122
YMR269W,313.807045198452,1.23929794362371,0.583779286772778,2.12288783056134,0.033763252460165,0.0602966643843885
YDL182W,658.536347358441,0.968443854958197,0.456248986192171,2.12262138496082,0.0337855914861365,0.0603181860180323
YOL070C,233.153021969052,-0.916064727912993,0.431664035110474,-2.12217060816417,0.0338234137758303,0.0603489576894988
YNL129W,58.1497289976852,-1.24641010666068,0.587315622572207,-2.12221514081628,0.0338196756662462,0.0603489576894988
YIL048W,485.355882629251,0.947793687485772,0.446929510018489,2.12067824173562,0.0339488887742507,0.0605544067184155
YDL211C,9.22226305308288,2.61902496403311,1.23762732875951,2.11616607291485,0.0343306855995429,0.061216791262202
YNL156C,604.379069901387,-0.881353405094426,0.416850632568886,-2.1143146638953,0.0344884007397672,0.0614793230578459
YGR180C,1154.93905058631,-0.808905807164742,0.382688669154564,-2.11374381413429,0.0345371541399433,0.0615475181527318
YHR130C,12.0427437346049,2.13318185616453,1.00937257412396,2.11337410075357,0.0345687608990202,0.0615477209690117
YDR034C,404.533934110963,0.874231985795852,0.413648512660776,2.11346580257812,0.0345609190160636,0.0615477209690117
YJR122W,165.637026596911,-1.02243667302427,0.48374795457787,-2.11357311870492,0.0345517438056366,0.0615477209690117
YNCO0014C,59.6436757370086,-1.26483466601511,0.599455296196451,-2.10997329415637,0.0348606562435807,0.0620485815288748
YPL088W,350.033307829613,0.932444836034044,0.442346523945296,2.10795108711956,0.0350352205619666,0.062340363628167
YJL167W,995.674067903043,-0.907817399822628,0.430937208822622,-2.10661177832127,0.035151244939926,0.0625278364935638
YKL135C,551.192850755673,-0.838553019806461,0.398547033056065,-2.10402524735016,0.0353762447250979,0.0629089847810887
YOR346W,139.139292249895,0.962564104178833,0.457529393928347,2.10383008600662,0.035393271369906,0.0629159790797534
YJL117W,461.29595741526,0.890131170352125,0.423119599881443,2.10373419383441,0.0354016399427096,0.0629159790797534
YIL076W,510.11408955864,-0.928715893969518,0.441860344833776,-2.10183127956163,0.0355680580537013,0.063192583142076
YNL263C,189.186886176542,1.03287905545302,0.491464055052529,2.10163702682717,0.035585083779688,0.0632036795517452
YGL154C,117.520404115485,-1.15005446956723,0.547707225352556,-2.09976136215282,0.0357498386876599,0.0634770757800576
YPR117W,213.293804108851,-0.914207373314148,0.435520818500644,-2.09911291143662,0.0358069485353456,0.0635592307789074
YGL137W,659.166224424401,-0.955205448434603,0.455281096871314,-2.09805646445408,0.0359001577524761,0.0637053949463581
YOR152C,200.92074823044,-1.29044635407918,0.615562552677678,-2.09636916421536,0.0360494556011249,0.0639509707078353
YMR198W,59.0901700115676,1.27707798382165,0.609650569271733,2.09477042783246,0.0361914051151068,0.0641833660586421
YGL012W,503.251750872758,1.14343330298226,0.546355530774872,2.09283742650245,0.0363636695827961,0.0644693664239291
YFL037W,935.533625493545,-1.03377779301027,0.493991525475499,-2.09270349732253,0.0363756308739528,0.0644710773319182
YER144C,362.752899826005,-1.12805676946037,0.539541552868063,-2.09076903060368,0.0365487735280115,0.0647583738878004
YDR493W,65.4094421615894,1.26845268634197,0.606802758045533,2.09038714726275,0.0365830365078603,0.0647994994095423
YJR133W,280.739336535506,-1.01481194421753,0.485720163707941,-2.08929342457302,0.0366813179354068,0.0649539616597071
YER039C-A,70.6032277392938,-1.32151011691785,0.632703357484514,-2.088672521309,0.0367372120486582,0.0650332953627062
YOR054C,454.454353529351,-1.08672318074616,0.520510308124905,-2.08780338022696,0.0368155745368237,0.0651523433472373
YMR192W,115.543353581575,1.03330291903137,0.495214796308986,2.08657521288327,0.0369265498365168,0.0653178021411407
YGR279C,1328.0452472304,-1.12738457082243,0.54031756839298,-2.08652214321943,0.036931351543217,0.0653178021411407
YPL214C,285.17251492301,-0.909049364283637,0.435714658576297,-2.08634101788993,0.0369477436430555,0.0653270871469344
YNL215W,535.424433465551,-0.864021622991535,0.414180491155586,-2.08609927662423,0.0369696312242743,0.0653460801531264
YHR079C-A,2.29390155688994,5.41798837010282,2.59792622031547,2.08550509546222,0.0370234761180716,0.0654215311875387
YOR308C,170.883927839184,0.930758130756918,0.446358506603324,2.08522547904319,0.0370488381487275,0.0654466218939407
YGR216C,211.201489697558,0.899895171137153,0.431620551003446,2.08492197381484,0.0370763837063584,0.0654755535151746
YAR068W,19.7016816724283,-2.23943051402555,1.07461791165393,-2.083931869867,0.0371663649210744,0.0656146936260944
YBR118W,108070.113559325,0.938037352204285,0.450296108340295,2.08315669362924,0.0372369430812766,0.0657131036818714
YFR041C,186.223527382493,-1.08655910868972,0.521613426214579,-2.08307350632254,0.037244523884506,0.0657131036818714
YEL049W,17.2997050077928,-2.34089320628432,1.12399331545749,-2.08265758709741,0.0372824460316821,0.065760222949384
YGR243W,1453.85748220384,-1.13568905828002,0.546049215646924,-2.0798291174808,0.0375412093681205,0.0661967249700121
YFL025C,109.524562230911,1.0114568682854,0.486350212855557,2.07968834298794,0.0375541279887568,0.066199594828046
YHR219W,35.1238061981389,-1.46867499743207,0.706344585616105,-2.07926135110249,0.037593335402784,0.0662487903416058
YHR029C,136.158840615754,-0.97313765150661,0.468083706561585,-2.07898210910825,0.0376189949019937,0.0662740886749967
YNCP0008C,2.59870067887246,5.43300516292657,2.61669165747708,2.07628787572353,0.0378673339779561,0.066671525259086
YJR057W,147.381130324628,-1.20278828366633,0.579288490594052,-2.07632000841738,0.0378643639729768,0.066671525259086
YDR044W,95.9581508364217,-1.24621257012119,0.600415203520892,-2.07558463345578,0.0379323838671317,0.0667660061882298
YPR001W,1987.19298653504,-3.89107090222504,1.8756570344306,-2.07451086781772,0.0380318904955898,0.0669210606169397
YFR006W,762.996327975922,-0.861631804293806,0.415404297656191,-2.0742005057611,0.0380606932909495,0.0669516485943105
YGL095C,299.108684960922,-0.89027760651697,0.429575950463109,-2.07245681597677,0.0382228595192791,0.067216744259608
YCR014C,118.010350418183,1.07730029192841,0.519860083372826,2.07228892231721,0.0382385048856876,0.0672240941963377
YPL064C,400.372541352941,0.872073898262912,0.420981400972283,2.07152595399417,0.0383096715865975,0.067329018139155
YJR077C,1993.48122904959,-0.923649872750004,0.445908082239811,-2.07139074068916,0.0383222954933316,0.0673310214196593
YCR081W,107.464700113393,-1.04178738767316,0.503380411071019,-2.06958269483828,0.038491439992029,0.0676079426822246
YGL195W,619.192511031931,0.818213640313823,0.395500176693549,2.06880726869513,0.0385641760710187,0.0677154130890633
YMR185W,244.271306792764,0.961039421832428,0.465132642576699,2.06616206617654,0.038813179354964,0.0681322366940581
YKL046C,409.540062636375,-0.839822180527793,0.406601996971532,-2.06546496766614,0.0388790269368398,0.0682273974650379
YDR003W-A,66.6745745045332,-1.21021417935855,0.586122744113457,-2.06477941952084,0.0389438760090802,0.0683207495635061
YJL206C,108.593236028982,-1.12381137250844,0.544399731785929,-2.06431286955583,0.0389880615853092,0.0683778058853329
YDL035C,437.014176621079,0.929386338853957,0.450487415703899,2.06306837095941,0.039106132729962,0.06856437087194
YCL030C,811.337058890353,0.869399996228424,0.421487770663506,2.06269328967674,0.0391417778681964,0.0686063508643455
YKL133C,195.432417410839,-1.1119635840636,0.539195848852302,-2.06226287986167,0.039182715042627,0.0686575786894567
YMR158C-A,13.2487736159225,-2.37756348075001,1.15370358080309,-2.06080965710012,0.0393212028105489,0.0688796570296529
YPL040C,139.522213442223,1.00294817015189,0.486799433934609,2.06029033773817,0.0393707930769604,0.068945925869241
YDR524W-C,1537.74070574585,1.05659793181019,0.51307764378044,2.05933340619755,0.0394623103884161,0.0690855556307207
YGR170W,254.491246767309,-0.921554109502717,0.447672006629792,-2.05854754341343,0.0395376023211154,0.0691967051966268
YNL079C,1755.09525531999,-0.87072670220887,0.423312016904637,-2.05693830422259,0.0396921608450177,0.0694464753907307
YJL056C,74.8577540304057,1.24996464435697,0.607803294464268,2.05652824810487,0.0397316263424775,0.0694947867678836
YDR200C,220.043065958585,-0.980495566857465,0.476846820832812,-2.05620657204977,0.039762609080077,0.0695282365155059
YOR316C,316.295249340117,1.01360662797104,0.493111717343371,2.05553141878644,0.0398277042119602,0.0696212968976514
YEL063C,803.813148056463,0.909364461172922,0.442469238800257,2.05520380046902,0.0398593242147755,0.0696558026441815
YMR163C,81.7838521828407,-1.18661384019356,0.577439218797018,-2.05495886245073,0.0398829782614706,0.0696763711403462
YGL057C,138.155342889914,0.93950792899553,0.457521211895184,2.05347403479681,0.0400266254654005,0.069906495413656
YEL050C,228.683617350907,1.01575627270097,0.494774914020511,2.05296639727952,0.0400758365895412,0.0699715991436808
YDL092W,358.445267092381,0.871433715741764,0.424820330588289,2.05129946237509,0.0402377928126127,0.0702334561656292
YOR329C,227.242384018756,-0.91054708421718,0.444111425619578,-2.05026718902104,0.0403383645677427,0.070388045077582
YCR027C,120.909562890076,1.14550536891107,0.558880279011295,2.04964356755898,0.0403992256377482,0.0704624423352646
YMR011W,73.4739121433623,-1.2172620825487,0.593906882919139,-2.04958406369307,0.0404050368635783,0.0704624423352646
YBR078W,2692.31147277166,-0.901723492701524,0.440757435460412,-2.04584975806384,0.0407711547590355,0.0710797741160349
YIL034C,471.381525896809,-0.981589809149901,0.479961807942818,-2.0451414943975,0.0408409104473238,0.0711802193676157
YBR103W,241.78556419274,-0.873207515039859,0.427336549640248,-2.04337194133047,0.0410156328749841,0.0714634934757895
YDR464W,553.877287450935,0.919612922102575,0.450171654995962,2.042805032029,0.0410717422401982,0.0715399954706721
YBR041W,148.030471313164,0.928349487026703,0.454771592493975,2.04135329107876,0.0412157236287788,0.0717593719764832
YNL078W,133.754763520417,-0.967537016080066,0.473983492194665,-2.0412884246245,0.0412221669481145,0.0717593719764832
YLR313C,19.4466915929788,1.73889387424713,0.852110396671097,2.04069083189266,0.0412815672218452,0.0718414451236802
YBR182C-A,4.21345199776408,3.82941572196797,1.87781912138294,2.03928891678755,0.0414212011327486,0.0720416796918734
YDL226C,180.72743063723,1.20443059870296,0.590595393886105,2.03934980050866,0.0414151286790428,0.0720416796918734
YER098W,215.972853419072,-0.890748766272135,0.436917647231239,-2.03871089189653,0.0414788900637556,0.0721206205349346
YOL086C,18191.4443101727,-0.755145457077298,0.370521158663871,-2.03806298080362,0.0415436347438209,0.0722117789810324
YGL073W,599.729602485281,-0.833573100295353,0.409361248307225,-2.03627750243169,0.0417224976138287,0.0724836926804259
YGL251C,82.0566249479414,-1.20549738917966,0.592017016038428,-2.03625462870381,0.0417247932451709,0.0724836926804259
YIL170W,15.0678962926767,-2.08528348823121,1.02475821444638,-2.03490292523078,0.04186064161227,0.0726981462596976
YPL209C,15.0825693473808,1.89357686331765,0.931235684442919,2.03340238669057,0.0420118864215209,0.072939203461468
YPR141C,74.9988017326401,1.25192368931019,0.616026627303904,2.03225580489815,0.0421277660762455,0.0731187366799963
YDR477W,552.963144063316,-0.811887432593993,0.399645867703902,-2.03151714606373,0.042202562012083,0.0732268780931762
YIL055C,613.607508580653,-1.15232723560464,0.567327058537407,-2.03115155229047,0.0422396232585322,0.0732695003446078
YAR002C-A,501.007218272415,-0.944784364533256,0.465232718951472,-2.03077798711704,0.0422775210258595,0.0733135479960409
YJL019W,113.889513280682,-1.05809371074386,0.521080071702861,-2.03057796335613,0.0422978250336979,0.0733270692408548
YIL132C,23.9119599124585,1.55264478180559,0.765084228027864,2.02937758344306,0.0424198465429293,0.0735168667694929
YDL010W,104.796308758662,-1.16597072548948,0.574902311722076,-2.02811973741575,0.0425480289524842,0.0737172262849926
YER018C,142.464148523917,-1.06146385069424,0.523621195167931,-2.02715982563276,0.0426460702322933,0.0738652613801877
YOR059C,432.084700853731,-0.873047245483743,0.430704451808929,-2.02702164283885,0.0426601993482475,0.0738679116298805
YML001W,476.549537001077,-0.847903579681527,0.418411334171626,-2.02648329630031,0.0427152827468466,0.0739414534233132
YNR058W,29.6686725099559,1.39440049595044,0.688772429422443,2.02447199740514,0.0429216103743561,0.0742766828880903
YLR007W,371.968799234916,1.04176493019481,0.515044409400885,2.02267010607226,0.0431071709344074,0.0745657607295746
YJR137C,276.515937923316,1.03554860651248,0.511988066687549,2.02260301341056,0.0431140932753297,0.0745657607295746
YIR013C,4.03376322645179,3.66053114655923,1.81023011723757,2.02213581118915,0.0431623233046392,0.0746271605824534
YJL014W,913.558926049621,0.874203802533549,0.432417618512661,2.02166554993863,0.0432109151578395,0.0746821247071085
YDR173C,245.719110170424,-1.24892177930591,0.617794376991258,-2.02158165535324,0.0432195887994575,0.0746821247071085
YFR043C,141.097667400006,-0.949453797286985,0.469789021446048,-2.0210216798266,0.043277520894662,0.0747601959355933
YML009C,189.330306829587,-0.964293175756607,0.477164506103816,-2.02088203003684,0.0432919785381635,0.0747631429069963
YGR275W,224.202067469158,-0.980433803810603,0.485191304945963,-2.02071593991116,0.0433091788058848,0.0747708231268853
YNL024C-A,277.489357392544,0.87214581105724,0.43165607223916,2.02046459472491,0.0433352190548891,0.074793756054994
YHR062C,232.660310914874,0.92708642981212,0.459026470800793,2.01967966726358,0.0434166254901215,0.0749122057823962
YBR213W,62.3376937188878,1.13095140157603,0.56032657324075,2.01837902320958,0.0435518023457349,0.0751233354377887
YDL127W,94.7012134087549,-1.10938783059478,0.549832976498356,-2.01768151059251,0.0436244416555706,0.0752265004195913
YJR107W,113.308972321362,-1.06541531421525,0.528129006931489,-2.01733913538565,0.0436601342041037,0.075265912037242
YBR012W-B,12.6241648405481,-2.99899004388227,1.48779339064754,-2.01573018319231,0.0438281976221555,0.0755334281771598
YJL146W,224.434043334321,-0.93658006385399,0.465182271066982,-2.01336147593452,0.0440766153056484,0.0759392287796111
YLL032C,156.454703802062,-0.97373855067232,0.483713211876381,-2.01304931675335,0.0441094414056119,0.0759734591542604
YGL253W,827.959933425924,1.55103254036883,0.773048782897754,2.00638378157045,0.0448153173430485,0.0771665802003798
YOR208W,357.917523343832,-0.987346673684312,0.492136512745208,-2.00624551951399,0.04483005948594,0.0771693008708356
YJR111C,162.715743964903,0.902457493458445,0.450303892594697,2.00410768882852,0.045058525967631,0.0775398114905256
YOR190W,42.8574722882325,-1.38346453504037,0.690429206247695,-2.00377464122519,0.0450942064560883,0.0775784426209054
YLR390W,45.4495137344103,-1.43167058313905,0.714841906672116,-2.0027793135465,0.0452009812040141,0.0777393232030315
YMR009W,450.159789387,-0.929692371529861,0.464337463311221,-2.00219117557339,0.0452641744028436,0.0778251772797278
YCL011C,1071.65029775483,0.764297033261254,0.381936517836026,2.00111012581778,0.0453805233655036,0.0780023478428459
YMR266W,1189.95059253135,0.900204256693419,0.450403854524258,1.99866019717852,0.0456451323600768,0.0784341767371425
YMR203W,625.966964866493,-0.968607024225808,0.485247193416561,-1.99611051308916,0.0459218949527779,0.078886630562009
YMR034C,179.938037401274,-1.02137468321065,0.511864644495184,-1.99539994448719,0.0459992769949865,0.0789964150619819
YER155C,359.420022548379,-0.818376622735236,0.410208458513213,-1.99502620131582,0.0460400222713502,0.0790432358936826
YIL129C,384.347925162291,-0.868375513041441,0.435573645725977,-1.99363648733639,0.046191794874115,0.0792805893872764
YJL026W,606.864209224936,-0.812828860357197,0.407738814781708,-1.99350375998018,0.0462063122286965,0.0792822969262064
YFL060C,3.3626314496228,-4.46747545792918,2.2414274846913,-1.99313851928806,0.0462462810885691,0.0793276612119018
YNL165W,106.758278104113,0.960232862202103,0.481905037636256,1.99257693364661,0.0463077930722609,0.0794099417322801
YER041W,140.125900447912,0.979875039674453,0.492078646214391,1.99129762531401,0.0464481763854711,0.0795575980566805
YPL016W,213.466862285049,0.909705397269115,0.456821781987892,1.99137920549775,0.046439213603273,0.0795575980566805
YGL233W,265.65120655953,-0.850334313595808,0.427024020456927,-1.99130323555553,0.0464475599713617,0.0795575980566805
YPR011C,110.375623491233,-1.04713032633438,0.525841718251444,-1.99134129147523,0.046443378834784,0.0795575980566805
YBR086C,479.288105820256,-0.807628167136823,0.405818052801239,-1.99012380440449,0.0465772991589094,0.0797494080222115
YNR031C,287.734039861673,-0.881169293698295,0.442791428256885,-1.99003241134805,0.0465873652526137,0.0797494080222115
YOR186W,32.813195864083,-1.51595179394474,0.762100828546875,-1.98917484033611,0.0466819079382529,0.0798879235966074
YLR137W,63.625854923124,-1.13616980319948,0.572466466860695,-1.98469232517676,0.0471787132247108,0.0807145595671081
YKL138C,197.579708181775,-0.991916149381835,0.500478878730028,-1.98193408660688,0.0474866182871403,0.0812176321521306
YKL104C,482.035698331696,-0.835174971965753,0.422778624812707,-1.97544275644432,0.0482179247248234,0.0824443548152929
YDR323C,94.6417085733485,1.00027317645424,0.506545936562264,1.97469391076891,0.0483028943783474,0.0825416742299766
YBR196C,5733.71440518748,-0.945242327956558,0.478678120522776,-1.97469298768917,0.0483029991954716,0.0825416742299766
YEL040W,308.585180852448,1.1990966617536,0.607390672077561,1.97417694554334,0.0483616264921014,0.0826177785906732
YLR383W,84.9696266343062,-1.17198743154693,0.594473338494683,-1.97147181489184,0.0486699337886572,0.0831195803299101
YMR025W,57.6428471399072,-1.17200890558474,0.594520601793514,-1.97135120641589,0.0486837180373378,0.0831195803299101
YMR247W-A,6.24208459359774,-3.23379868308431,1.64071622998306,-1.97096769324803,0.0487275712435087,0.0831702329550775
YAR018C,112.601480403756,-1.00556835523996,0.510356835019592,-1.97032406786784,0.0488012417807287,0.0832717347381876
YFR044C,798.190630532029,-0.800458904199955,0.40670786475541,-1.96814218156647,0.0490516806174614,0.0836747173291172
YBR301W,9.26942301706884,-2.49985476197204,1.27033717724945,-1.96786711964517,0.0490833288956254,0.0837043505861117
YKR066C,1347.49163174555,-0.936867773944496,0.476493062320325,-1.96617295828471,0.0492786350204341,0.0840129796815368
YER040W,148.848955196487,0.909369056355773,0.462682650480381,1.96542717867553,0.0493648163780753,0.0841354414025161
YLR262C-A,757.6538452278,0.77009504614866,0.391924158251199,1.96490833732958,0.0494248475923905,0.0842132756274878
YDR523C,20.2128537824882,1.78500261819934,0.908536821307039,1.96470035813342,0.0494489284839903,0.0842298279202891
YML075C,905.306518975657,-0.934535738009766,0.475704983758098,-1.96452795307478,0.0494688978811763,0.0842393692353577
YHR215W,34.7605840758143,-1.83998337445341,0.936886494700885,-1.96393414235398,0.0495377297950392,0.084332087627269
YKL160W,607.698975922628,-0.776331792126743,0.39554271989652,-1.96270024216308,0.0496810149805225,0.0845514632310024
YMR111C,115.616478682276,0.980089519516229,0.499398391288291,1.96254040183811,0.0496996016519552,0.0845585503439968
YPL148C,162.733166062788,0.912488360479445,0.465065346852499,1.96206482950202,0.0497549369991038,0.0846281391429491
YOR377W,109.425674788533,-1.01607189498552,0.517902300968945,-1.96189878493405,0.0497742693243625,0.0846364678215596
YMR295C,1801.03448626844,-0.787814385262265,0.401632222621479,-1.96153182162564,0.0498170166683176,0.0846845951656556
YDR177W,482.661131795987,-0.828006072191869,0.422210123028543,-1.96112321100338,0.0498646517039316,0.0847410008522176
YLR265C,8.57419799713903,2.31570262156551,1.18106983899259,1.96068220956411,0.0499161056465748,0.0847677347400096
YHR099W,520.310332523006,-0.793496932713388,0.404674025532299,-1.960829909134,0.0498988678100576,0.0847677347400096
YCR096C,584.089178631675,-0.841228180760169,0.429063057928774,-1.9606166627839,0.049923757130693,0.0847677347400096
YNL267W,428.673383779602,-0.83467893326027,0.425831520333278,-1.96011542923597,0.0499823002354248,0.0848425669601319
YOR372C,183.217270920254,-0.904352984721829,0.461747750304436,-1.95854334780316,0.050166289771537,0.0851302335544201
YJL199C,35.0750003339482,-1.33414357087031,0.682293974002444,-1.95537938440818,0.0505383075679822,0.0857367179603819
YDR058C,187.466311545241,0.870805001772466,0.445366640910251,1.9552542148031,0.0505530723745456,0.0857369578628756
YKR063C,306.494559897706,0.860981501890768,0.440928267646126,1.95265662255467,0.05086029688575,0.0862330597574182
